SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,T,HUMRAT_TEUNA
4,0,0,0,0,40,0,2240,0,38,8,91,4,5,4,2,0,2,5,1,3,3,1,1,9,9,9,0,0,9,6,12,612,99,99,1,177147,608958,1,2
2,6500,612,0,0,0,0,0,0,11,2,73,4,5,2,2,3,0,1,1,3,3,1,1,9,9,9,0,0,9,3,32,324,0,15,1,193177,704650,1,2
4,0,0,0,0,79,0,80,0,12,8,95,4,5,5,11,1,0,5,1,3,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,214665,745562,1,2
2,7100,740,0,0,0,0,0,0,38,4,91,4,5,7,2,0,1,3,1,3,3,1,1,9,9,9,0,0,9,6,61,614,0,14,3,157625,615733,0,2
4,0,0,0,0,805,0,20,0,12,8,86,4,5,6,5,3,0,4,1,4,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,219389,754727,1,2
2,3000,1077,0,0,0,0,0,0,61,2,69,4,5,1,5,3,0,1,1,2,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,219008,632898,1,2
4,0,0,0,0,22,0,140,0,12,4,78,4,5,7,15,1,0,6,1,3,3,1,1,6,1,9,0,0,9,3,31,311,99,99,1,209994,751853,1,2
4,0,0,0,0,85,0,310,0,12,8,85,4,5,6,2,3,0,4,1,0,3,1,1,9,9,9,0,0,9,2,42,242,99,99,1,237192,759240,1,2
2,998,0,0,0,0,0,0,0,12,7,2,4,5,5,2,2,0,1,1,3,3,1,1,9,9,9,0,0,9,2,24,241,99,28,2,221140,743114,1,2
4,0,0,0,0,4,0,600,0,38,1,76,4,5,4,2,0,3,5,1,3,3,1,1,9,9,9,0,0,9,6,14,614,99,99,1,160775,615260,1,2
4,0,0,0,0,6,0,2133,0,11,8,86,4,5,2,3,1,0,7,1,5,3,1,1,6,2,9,0,0,9,3,11,311,99,99,1,209739,734530,1,2
1,681,223,222,67780045,0,0,0,0,20,2,70,4,5,4,1,0,3,1,1,0,3,2,2,9,9,9,3,3,1,4,42,422,0,16,1,186191,664469,1,2
3,0,0,0,0,4,3631,726,3550,38,1,85,4,5,4,2,0,2,6,1,5,3,2,2,9,9,9,0,0,9,6,14,614,99,99,1,165665,626117,0,2
2,7300,0,0,0,0,0,0,0,14,12,7,4,5,2,7,3,0,1,1,3,3,2,2,9,9,9,0,0,9,2,23,237,0,25,2,227920,734144,1,2
4,0,0,0,0,40,0,2500,0,52,1,7,4,5,2,3,0,2,1,1,2,3,2,2,9,9,9,0,0,9,4,44,441,99,99,1,179030,631714,1,2
4,0,0,0,0,1,0,140,0,52,9,90,4,5,7,3,1,0,5,1,5,3,1,1,6,2,9,0,0,9,4,32,432,99,99,1,190775,654145,1,1
4,0,0,0,0,672,0,250,0,11,3,85,4,5,1,10,3,0,3,1,2,3,1,1,9,9,9,0,0,9,3,11,311,99,99,1,205882,728450,0,1
2,9000,101,0,0,0,0,0,0,34,10,85,4,5,5,3,0,2,1,1,2,5,1,1,9,9,9,0,0,9,6,62,623,0,13,3,181942,574251,1,2
4,0,0,0,0,471,0,80,0,51,2,5,4,5,4,8,1,0,1,0,1,3,1,1,6,9,9,0,0,9,4,42,422,99,99,1,192602,663872,1,2
4,0,0,0,0,1,0,160,0,52,8,21,4,5,6,3,0,2,7,1,4,4,1,1,9,9,9,0,0,9,4,43,432,99,99,1,192346,652908,1,2
2,5000,2033,0,0,0,0,0,0,20,4,81,1,5,6,1,3,0,1,1,2,3,1,1,9,9,4,8,0,9,5,51,511,0,13,1,176557,659934,1,2
2,3000,1787,0,0,0,0,0,0,61,2,77,4,5,3,1,3,0,1,1,2,4,1,1,9,9,9,3,2,2,1,11,111,0,12,3,220409,629182,1,2
4,0,0,0,0,805,0,130,0,12,7,5,4,5,3,2,3,0,1,1,4,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,228748,751786,1,2
2,3000,970,0,0,0,0,0,0,61,5,8,4,5,6,1,0,2,1,1,5,3,1,1,9,9,9,1,2,2,1,11,111,0,12,3,219301,632788,0,2
4,0,0,0,0,90,0,1080,0,34,9,82,4,5,5,2,3,0,5,1,3,4,1,1,9,9,9,0,0,9,6,25,625,99,99,1,216214,474810,1,1
2,7800,266,0,0,0,0,0,0,12,12,72,4,5,5,1,3,0,1,1,2,3,2,2,9,9,9,3,3,1,3,32,324,99,16,3,196226,708679,1,2
4,0,0,0,0,65,0,70,0,12,4,13,4,5,7,3,0,3,5,1,4,3,1,1,9,9,9,0,0,9,3,24,324,99,99,1,196414,706060,1,2
2,1061,159,0,0,0,0,0,0,14,2,91,4,5,3,2,2,0,1,1,3,3,1,1,9,9,9,0,0,9,2,23,237,0,16,3,231946,735898,1,2
2,3000,1056,0,0,0,0,0,0,61,4,93,4,5,2,1,1,0,1,2,3,5,9,9,9,9,7,0,0,9,1,11,111,0,12,3,217374,630818,1,2
4,0,0,0,0,4304,0,60,0,52,6,88,4,5,7,4,1,0,1,1,2,3,1,1,9,9,9,0,0,9,4,32,432,99,99,1,187397,646657,0,2
2,7500,0,0,0,0,0,0,0,12,3,81,4,5,1,2,3,0,1,1,3,3,1,1,9,9,9,0,0,9,2,24,241,0,26,2,228322,752210,1,2
4,0,0,0,0,3553,0,0,0,38,11,82,4,5,1,10,3,0,1,1,1,3,1,1,9,9,9,0,0,9,6,61,611,99,99,3,179440,619259,0,2
4,0,0,0,0,70,0,710,0,12,3,87,4,5,6,2,3,0,1,1,3,1,9,2,9,9,9,0,0,9,2,24,245,99,99,1,215432,762194,1,2
2,494,0,0,0,0,0,0,0,11,2,83,4,5,4,4,0,3,1,1,2,3,2,2,9,9,9,0,0,9,3,31,311,99,27,2,205067,733243,1,2
2,9000,871,0,0,0,0,0,0,34,7,95,4,5,4,5,3,0,1,1,2,3,1,1,9,9,9,0,0,9,6,62,623,0,13,3,180750,570476,0,2
2,7400,433,0,0,0,0,0,0,51,9,78,4,5,3,1,3,0,1,1,3,3,1,1,9,9,9,2,2,1,4,41,411,0,13,1,186791,692651,0,1
2,3000,937,0,0,0,0,0,0,61,1,89,4,5,7,2,1,0,1,1,1,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,219678,633251,1,2
2,5000,400,0,0,0,0,0,0,20,3,81,4,5,2,10,1,0,1,1,1,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,183678,669679,1,1
2,9000,810,0,0,0,0,0,0,34,2,10,4,5,7,8,3,0,2,1,3,3,1,1,2,9,9,0,0,9,6,62,623,0,13,3,179833,573448,1,2
2,543,0,0,0,0,0,0,0,12,2,88,4,5,7,7,3,0,1,1,2,3,1,1,9,9,9,0,0,9,2,24,242,99,28,2,234661,760412,1,0
2,7300,890,0,0,0,0,0,0,14,4,93,4,5,3,2,3,0,1,1,3,1,1,1,9,9,9,0,0,9,2,23,237,0,25,3,228227,735138,1,2
1,7100,653,507,7900006,0,0,0,0,38,1,74,4,5,4,2,0,3,1,1,3,3,2,2,9,9,9,0,0,9,6,61,614,0,14,1,161075,618842,1,1
2,522,0,0,0,0,0,0,0,12,7,9,4,5,7,3,1,0,1,1,1,3,1,1,9,9,9,0,0,9,2,24,242,99,27,2,229979,760013,1,2
4,0,0,0,0,25,0,1600,0,34,9,81,4,5,7,1,0,2,5,1,4,4,1,1,9,9,9,1,2,1,6,23,623,99,99,1,194922,566263,1,0
2,7900,211,0,0,0,0,0,0,51,2,75,4,5,3,2,3,0,1,1,2,4,1,1,9,9,9,0,0,9,4,42,422,0,13,1,188957,666517,1,1
2,8200,104,0,0,0,0,0,0,11,4,77,4,5,4,3,0,3,1,1,4,3,1,1,9,9,9,0,0,9,3,31,311,0,16,1,207290,748399,1,1
2,478,0,0,0,0,0,0,0,14,3,71,4,5,7,3,0,3,1,1,5,3,1,1,9,9,9,0,0,9,2,23,237,99,27,2,230716,731933,1,1
4,0,0,0,0,2,0,630,0,12,1,95,4,5,1,6,0,3,7,2,3,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,191703,709696,0,1
3,0,0,0,0,99,0,61,3468,12,6,1,4,5,1,10,3,0,1,3,2,3,1,1,9,9,9,0,0,9,2,21,211,99,99,1,259724,792345,1,2
1,6500,299,0,0,0,0,0,0,12,7,82,4,5,3,2,0,2,1,1,3,3,1,1,9,9,9,0,0,9,3,32,324,0,15,3,192075,706053,1,1
2,9200,105,0,0,0,0,0,0,14,7,95,4,5,3,3,3,0,1,1,2,3,1,1,9,9,9,0,0,9,2,23,231,0,17,1,246772,711897,1,2
2,3000,4785,0,0,0,0,0,0,61,4,81,4,5,7,1,3,0,1,1,2,3,1,1,9,9,9,4,3,1,1,11,111,0,12,1,222560,636472,1,2
2,2630,580,0,0,0,0,0,0,38,3,81,4,5,5,1,3,0,1,1,2,3,1,1,9,9,9,1,2,1,6,61,612,0,15,3,178641,615001,1,2
2,7500,0,0,0,0,0,0,0,12,9,25,4,5,2,12,3,0,1,1,2,3,1,1,9,9,9,0,0,9,2,24,241,0,26,2,228322,752210,1,1
2,7900,1006,0,0,0,0,0,0,51,6,80,4,5,3,1,3,0,1,1,3,4,1,1,9,9,6,8,0,9,4,42,422,0,13,3,187620,667097,1,1
1,8400,6507,0,0,0,0,0,0,52,1,71,4,5,4,2,0,3,1,1,5,3,2,2,9,9,9,0,0,9,4,44,441,0,14,2,181932,644390,1,2
4,0,0,0,0,70,0,730,0,12,2,83,4,5,1,3,0,2,5,1,2,3,2,2,9,9,9,0,0,9,2,24,245,99,99,1,214299,763709,1,2
2,6900,661,0,0,0,0,0,0,51,3,81,2,5,4,1,0,3,1,1,2,3,1,1,9,9,9,3,3,9,4,42,421,0,14,3,189866,677454,1,2
4,0,0,0,0,38,0,280,0,61,3,88,4,5,3,8,1,0,1,1,4,3,1,1,6,9,9,0,0,9,1,11,111,99,99,1,202233,635752,1,0
4,0,0,0,0,1,0,370,0,61,1,92,4,5,1,3,0,2,5,1,3,3,9,1,9,9,9,0,0,9,1,12,112,99,99,1,201287,636827,1,2
2,2100,418,0,0,0,0,0,0,11,10,95,3,5,7,5,3,0,1,1,1,3,1,1,9,9,9,0,0,9,3,31,311,0,16,3,197822,740999,1,1
2,7100,319,0,0,0,0,0,0,38,11,74,4,5,7,15,0,3,1,1,4,3,1,1,9,9,9,0,0,9,6,61,614,0,14,3,158578,620082,1,2
2,472,101,0,0,0,0,0,0,61,7,9,4,5,4,5,2,0,1,1,1,3,1,1,9,9,9,0,0,9,1,11,111,99,28,3,210607,635017,1,2
4,0,0,0,0,65,0,600,0,14,3,85,4,5,5,2,3,0,2,1,3,3,1,1,9,9,9,0,0,9,2,22,222,99,99,1,239617,732308,1,2
4,0,0,0,0,672,0,350,0,11,12,89,4,5,6,5,3,0,1,1,4,3,1,2,9,9,9,0,0,9,3,31,311,99,99,1,206594,734982,1,2
1,7900,111,199,11720111,0,0,0,0,51,1,74,4,5,4,15,1,0,1,1,2,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190334,667793,0,2
4,0,0,0,0,31,0,460,0,34,4,90,4,5,7,2,0,3,4,1,2,3,1,1,9,9,9,0,0,9,6,62,623,99,99,1,217223,573583,1,2
3,0,0,0,0,7814,7818,0,10539,12,4,2,4,5,1,2,3,0,1,1,3,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,215501,749284,0,2
4,0,0,0,0,5614,0,40,0,51,5,86,4,5,2,1,3,0,1,0,3,3,1,6,9,9,9,0,0,9,4,41,412,99,99,1,199681,687725,1,2
2,5000,1760,0,0,0,0,0,0,20,8,77,4,5,5,1,1,0,1,1,2,3,1,1,9,9,6,8,0,9,5,51,511,0,13,1,176421,661500,1,2
4,0,0,0,0,4402,0,0,0,52,2,77,4,5,4,1,2,0,1,1,2,3,2,2,9,9,9,1,2,1,4,43,432,99,99,3,186489,656312,1,1
4,0,0,0,0,431,0,240,0,52,9,89,4,5,1,4,0,2,6,1,3,3,1,1,9,9,9,0,0,9,4,32,432,99,99,1,189417,646400,1,2
4,0,0,0,0,471,0,70,0,51,6,81,4,5,5,3,0,2,7,1,4,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,191605,663790,1,1
2,158,0,0,0,0,0,0,0,52,10,95,3,5,3,5,3,0,1,1,2,3,1,1,9,9,9,0,0,9,4,43,432,30,33,2,186673,643457,1,2
4,0,0,0,0,65,0,100,0,12,10,84,4,5,4,2,0,3,3,1,3,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,199098,707307,1,2
2,4000,354,0,0,0,0,0,0,11,7,4,4,5,1,2,1,0,1,1,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,199139,748024,1,1
2,6900,162,0,0,0,0,0,0,51,3,71,4,5,1,18,3,0,1,1,3,3,1,1,9,9,9,0,0,9,4,42,421,0,14,3,193842,675706,1,2
2,9100,411,0,0,0,0,0,0,12,4,6,4,5,5,8,3,0,1,1,1,3,1,1,5,2,9,0,0,9,2,24,245,0,15,1,209166,768702,1,2
1,7000,101,355,8290002,0,0,0,0,52,7,2,4,5,3,2,0,2,1,1,3,3,1,1,9,9,9,0,0,9,4,43,432,0,15,1,190134,650934,0,2
4,0,0,0,0,79,0,100,0,12,4,1,4,5,1,8,1,0,5,1,3,3,1,1,6,2,9,0,0,9,2,24,241,99,99,1,216378,744468,1,2
2,6000,0,0,0,0,0,0,0,12,10,2,2,5,3,2,3,0,1,1,3,2,1,1,9,9,9,0,0,9,3,32,324,0,26,2,204157,702852,1,2
4,0,0,0,0,57,0,67,0,51,3,80,4,5,2,4,0,2,2,1,5,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,194230,691847,1,0
2,3000,1321,0,0,0,0,0,0,61,2,83,4,5,5,1,0,3,1,1,2,3,1,1,9,9,9,3,3,2,1,11,111,0,12,1,219623,629407,1,2
4,0,0,0,0,805,0,210,0,12,8,92,4,5,3,2,2,0,3,1,3,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,235808,751636,1,2
2,7700,338,0,0,0,0,0,0,14,5,91,4,5,4,2,2,0,5,1,4,3,1,1,9,9,9,0,0,9,2,23,234,0,16,3,225009,722877,1,2
2,9000,263,0,0,0,0,0,0,34,3,12,2,5,4,8,3,0,2,1,3,3,1,1,6,9,9,0,0,9,6,62,623,0,13,3,179916,574693,1,1
2,3000,4254,0,0,0,0,0,0,61,7,81,4,5,5,5,3,0,1,1,1,5,1,1,9,9,9,0,0,9,1,11,111,0,12,2,220936,632247,0,1
2,7500,0,0,0,0,0,0,0,12,4,95,4,5,5,4,3,0,1,1,0,3,1,1,9,9,9,0,0,9,2,24,241,0,26,2,228322,752210,1,2
2,1139,302,0,0,0,0,0,0,12,3,3,4,5,6,5,2,0,1,1,3,3,1,1,9,9,9,0,0,9,2,24,242,0,16,3,229744,758258,1,2
2,511,0,0,0,0,0,0,0,14,11,78,4,5,7,5,3,0,1,1,2,3,1,1,9,9,9,0,0,9,2,23,237,99,28,2,224781,735880,1,1
2,3000,3265,0,0,0,0,0,0,61,11,94,4,5,7,5,3,0,1,1,2,1,1,1,9,9,9,0,0,9,1,11,111,0,12,3,222062,630684,0,0
4,0,0,0,0,431,0,280,0,52,10,74,1,5,2,8,0,2,6,1,4,3,1,1,6,2,9,0,0,9,4,32,432,99,99,1,193220,645478,1,1
2,4000,1231,0,0,0,0,0,0,11,7,84,4,5,5,2,3,0,1,1,2,3,1,1,9,9,9,0,0,9,3,31,311,0,13,3,196972,744251,1,2
2,7400,1208,0,0,0,0,0,0,51,7,8,4,5,1,10,3,0,1,1,3,3,1,1,9,9,9,0,0,9,4,41,411,0,13,3,188492,690584,1,2
2,1161,0,0,0,0,0,0,0,34,2,73,4,5,2,1,0,3,1,1,3,3,1,1,9,9,9,3,3,2,6,62,623,0,25,2,176626,588878,1,2
4,0,0,0,0,60,0,1980,0,14,4,87,4,5,3,10,3,0,4,1,3,3,1,1,9,9,9,0,0,9,2,32,232,99,99,1,229516,713377,1,2
4,0,0,0,0,2,0,400,0,51,3,82,4,5,3,3,0,3,5,1,3,3,1,1,9,9,9,0,0,9,4,41,411,99,99,1,187083,688668,0,2
4,0,0,0,0,75,0,300,0,14,10,24,4,5,5,10,2,0,5,1,4,3,1,1,9,9,9,0,0,9,2,23,235,99,99,1,217391,734346,1,2
2,8300,180,0,0,0,0,0,0,52,2,78,4,5,5,3,0,2,1,1,2,3,2,2,9,9,7,0,0,9,4,44,442,0,13,3,179719,652686,0,1
4,0,0,0,0,6,0,1820,0,12,6,79,1,5,1,8,0,2,8,1,4,3,1,1,6,2,9,0,0,9,3,32,323,99,99,1,203701,706689,1,2
1,7400,627,508,8970035,0,0,0,0,51,1,73,4,5,1,3,0,3,1,1,2,3,2,2,9,9,9,0,0,9,4,41,411,0,13,1,187077,692314,1,2
4,0,0,0,0,65,0,260,0,12,4,1,4,5,3,8,0,2,5,1,4,3,1,1,6,2,9,0,0,9,3,32,323,99,99,1,212755,714371,0,2
4,0,0,0,0,65,0,260,0,12,10,79,4,5,6,9,0,2,5,1,3,4,1,2,9,9,9,0,0,9,3,32,323,99,99,1,212755,714371,0,2
4,0,0,0,0,4,0,590,0,38,3,93,4,5,2,5,0,3,4,1,5,3,1,1,9,9,9,0,0,9,6,61,614,99,99,1,160306,614367,1,2
2,3000,4452,0,0,0,0,0,0,61,1,85,4,5,2,5,3,0,3,1,5,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,219379,634811,1,0
2,628,0,0,0,0,0,0,0,12,3,77,4,5,3,1,3,0,1,1,3,3,1,1,9,9,9,3,3,1,3,32,324,99,27,2,203578,700635,1,2
4,0,0,0,0,75,0,230,0,14,8,91,4,5,3,2,3,0,4,0,3,3,1,1,9,9,9,0,0,9,2,23,237,99,99,1,223884,733098,1,2
2,8800,206,0,0,0,0,0,0,12,4,85,4,5,1,8,3,0,1,1,2,3,1,1,5,1,9,0,0,9,2,24,241,0,26,3,216705,745350,1,2
4,0,0,0,0,25,0,1230,0,34,10,87,4,5,5,2,3,0,4,1,3,3,1,1,9,9,9,0,0,9,6,26,626,99,99,1,218470,550194,1,2
4,0,0,0,0,71,0,310,0,14,1,70,4,5,3,2,3,0,4,1,3,3,1,1,9,9,9,0,0,9,2,32,232,99,99,1,239084,717126,1,2
4,0,0,0,0,41,0,30,0,38,3,20,4,5,1,10,0,2,4,1,5,3,2,2,6,2,9,0,0,9,6,61,613,99,99,1,170050,637451,1,2
2,195,268,0,0,0,0,0,0,51,8,88,4,5,6,8,0,3,1,1,2,3,1,1,1,9,9,0,0,9,4,41,411,99,16,3,192337,687050,1,1
1,6100,507,514,130024,0,0,0,0,20,7,95,4,5,7,1,3,0,1,3,2,2,1,1,9,9,9,3,3,1,5,51,512,0,14,1,184407,666368,1,2
4,0,0,0,0,9,0,110,0,12,5,85,4,5,1,8,0,2,7,1,3,3,1,1,6,9,9,0,0,9,3,24,324,99,99,1,199559,702089,0,2
1,9600,139,161,7860001,0,0,0,0,12,2,8,4,5,6,2,0,4,1,1,3,1,1,1,9,9,9,0,0,9,3,31,311,0,16,1,206930,749956,1,2
2,7400,314,0,0,0,0,0,0,51,2,96,4,5,2,1,1,0,1,1,3,3,1,1,9,9,9,3,3,1,4,41,411,0,13,1,187121,693031,1,2
2,7100,0,0,0,0,0,0,0,38,6,83,4,5,3,1,1,0,1,1,2,3,1,1,9,9,9,3,9,9,6,61,614,0,14,2,159681,619836,1,2
2,516,0,0,0,0,0,0,0,12,5,82,4,5,1,4,1,0,1,1,2,3,1,1,9,9,9,0,0,9,2,24,242,99,27,2,224142,758456,1,2
3,0,0,0,0,65,0,519,3491,14,3,74,4,5,7,2,3,0,4,1,4,3,1,1,9,9,9,0,0,9,2,33,233,99,99,1,233342,727749,1,2
3,0,0,0,0,87,8277,60,1415,12,6,92,4,5,1,9,2,0,4,1,4,3,1,1,6,2,9,0,0,9,2,21,221,99,99,1,256295,755494,1,1
4,0,0,0,0,4,0,1400,0,51,12,24,4,5,1,1,0,2,5,1,5,4,1,1,9,9,9,1,2,1,4,41,411,99,99,1,190126,685689,1,0
2,1020,105,0,0,0,0,0,0,12,9,24,4,5,3,1,0,3,1,1,3,3,2,1,9,9,9,0,0,9,3,32,324,0,17,3,192730,712354,1,2
2,494,0,0,0,0,0,0,0,11,1,92,4,5,7,2,3,0,1,1,3,2,1,2,9,9,9,0,0,9,3,31,311,99,27,2,205067,733243,1,2
2,6700,111,0,0,0,0,0,0,12,11,72,4,5,3,5,0,2,3,1,5,3,1,1,9,9,9,0,0,9,2,22,221,0,16,3,249952,744731,1,2
2,874,124,0,0,0,0,0,0,14,5,84,4,5,5,1,3,0,1,1,4,1,1,1,9,9,9,2,3,1,2,23,237,0,16,1,222269,731431,1,2
2,8500,250,0,0,0,0,0,0,52,9,76,4,5,4,1,0,3,1,1,3,3,1,1,9,9,9,4,2,1,4,43,432,0,15,1,188585,649701,1,0
4,0,0,0,0,6,0,1070,0,52,12,77,4,5,5,3,0,2,6,1,3,3,1,1,9,9,9,0,0,9,4,32,432,99,99,1,187355,639195,1,2
4,0,0,0,0,581,0,130,0,51,7,11,4,5,4,8,3,0,4,1,2,3,1,1,6,9,9,0,0,9,4,41,412,99,99,1,199549,698601,0,1
4,0,0,0,0,65,0,170,0,12,2,72,4,5,7,4,0,2,5,1,4,3,2,2,9,9,9,0,0,9,3,24,324,99,99,1,205087,710639,0,2
4,0,0,0,0,444,0,220,0,51,1,85,4,5,7,11,0,3,1,1,2,3,1,9,9,9,9,0,0,9,4,42,422,99,99,1,194148,668183,0,1
1,70,814,391,8830071,0,0,0,0,38,1,1,4,5,4,2,0,3,1,1,3,3,1,1,9,9,9,0,0,9,6,61,613,0,13,1,166054,631808,1,2
2,4000,0,0,0,0,0,0,0,11,9,13,4,5,3,8,1,0,1,1,2,3,1,1,5,5,9,0,0,9,3,31,311,0,13,2,201127,745458,1,1
4,0,0,0,0,4,0,2380,0,12,3,3,4,5,4,10,3,0,3,1,1,3,1,1,9,9,9,0,0,9,2,24,245,99,99,1,209253,765787,1,2
2,4000,367,0,0,0,0,0,0,11,2,71,4,5,7,8,0,2,1,1,3,1,2,2,6,2,9,0,0,9,3,31,311,0,13,3,204872,746137,1,2
4,0,0,0,0,65,0,90,0,12,3,95,4,5,7,10,0,2,3,1,3,3,2,1,6,2,9,0,0,9,3,32,324,99,99,1,198253,706773,0,2
2,1161,0,0,0,0,0,0,0,34,10,96,4,5,5,2,3,0,1,1,4,3,1,1,9,9,9,0,0,9,6,62,623,0,25,2,176626,588878,1,2
1,7100,1060,653,8550002,0,0,0,0,38,2,23,4,5,5,2,0,3,1,1,3,4,1,9,9,9,9,0,0,9,6,61,614,0,14,1,159958,618926,1,2
4,0,0,0,0,60,0,2140,0,14,3,77,4,5,3,3,0,2,5,1,5,3,1,1,9,9,9,0,0,9,2,23,234,99,99,1,227615,727916,1,2
2,3000,305,0,0,0,0,0,0,61,3,82,4,5,3,4,0,5,1,1,2,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,220310,633020,1,2
4,0,0,0,0,66,0,220,0,14,12,67,4,5,1,5,2,0,4,1,3,3,1,1,9,9,9,0,0,9,2,34,234,99,99,1,216768,722386,0,2
2,7400,847,0,0,0,0,0,0,51,9,81,4,5,2,1,0,5,1,1,2,3,1,1,9,9,9,4,3,9,4,41,411,0,13,3,188386,690385,1,2
3,0,0,0,0,70,0,600,3588,12,1,73,4,5,5,2,3,0,4,1,3,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,216598,752330,1,2
4,0,0,0,0,65,0,280,0,12,2,85,4,5,4,3,0,2,5,1,5,3,2,2,9,9,9,0,0,9,3,32,323,99,99,1,214219,715589,1,2
2,2610,148,0,0,0,0,0,0,61,1,81,4,5,2,1,3,0,1,1,1,5,9,9,9,9,9,1,3,1,1,11,112,0,14,3,199394,629152,1,2
4,0,0,0,0,1,0,120,0,52,1,2,4,5,1,3,1,0,6,1,0,3,1,1,9,9,9,0,0,9,4,43,432,99,99,1,189195,655314,1,2
2,473,0,0,0,0,0,0,0,12,6,88,4,5,7,5,3,0,1,1,3,1,1,1,9,9,9,0,0,9,2,24,245,99,27,2,216069,762901,1,2
3,0,0,0,0,40,0,2665,3668,52,2,75,4,5,5,1,3,0,1,3,1,4,2,6,9,9,9,0,0,9,4,44,441,99,99,1,185183,645009,0,1
2,472,101,0,0,0,0,0,0,61,12,72,4,5,2,5,3,0,1,1,3,5,1,1,9,9,9,0,0,9,1,11,111,99,28,3,210607,635017,1,2
4,0,0,0,0,471,0,60,0,51,11,95,4,5,1,8,0,2,7,1,4,3,1,1,6,9,9,0,0,9,4,42,422,99,99,1,190626,663859,1,2
4,0,0,0,0,20,0,60,0,20,8,85,4,5,4,3,3,0,5,1,3,3,1,1,9,9,9,0,0,9,5,53,513,99,99,1,177411,656546,1,2
2,531,0,0,0,0,0,0,0,12,8,87,4,5,5,5,3,0,1,1,3,1,1,1,9,9,9,0,0,9,2,24,241,0,26,2,231999,750764,1,2
1,7100,1060,653,8550002,0,0,0,0,38,4,89,3,5,2,2,0,5,3,1,3,3,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159958,618926,1,2
4,0,0,0,0,25,0,1520,0,34,9,21,4,5,2,5,3,0,5,1,3,3,4,1,9,9,9,0,0,9,6,23,623,99,99,1,199856,560341,1,2
3,0,0,0,0,4,0,637,3003,38,2,85,4,5,7,1,0,2,5,1,0,3,1,1,9,9,9,3,4,2,6,61,614,99,99,1,162385,618636,1,1
2,8600,1726,0,0,0,0,0,0,20,4,89,4,5,3,5,3,0,1,1,0,3,1,1,9,9,9,0,0,9,5,51,512,0,14,3,183750,662543,1,2
4,0,0,0,0,65,0,280,0,12,4,78,4,5,2,8,0,2,5,1,4,3,1,1,6,2,9,0,0,9,3,32,323,99,99,1,214219,715589,1,2
4,0,0,0,0,444,0,420,0,51,8,4,4,5,5,17,0,3,4,1,3,3,1,1,6,4,9,0,0,9,4,41,412,99,99,1,200545,686677,1,0
1,7100,653,319,8020002,0,0,0,0,38,3,92,4,5,7,2,3,0,3,1,2,3,1,1,9,9,9,0,0,9,6,61,614,0,14,1,158564,619216,1,2
4,0,0,0,0,805,0,170,0,12,5,89,4,5,1,1,3,0,1,1,4,4,1,1,9,9,9,1,2,1,2,24,241,99,99,1,232010,751677,1,1
2,5000,1620,0,0,0,0,0,0,20,3,1,4,5,4,1,3,0,1,1,2,3,1,1,9,9,9,1,2,1,5,51,511,0,13,1,177456,662687,1,2
2,3000,4543,0,0,0,0,0,0,61,3,74,4,5,1,1,3,0,1,1,2,3,1,1,9,9,9,4,3,9,1,11,111,0,12,3,218112,627122,1,2
1,9000,811,277,7880015,0,0,0,0,34,2,78,4,5,2,2,3,0,2,1,4,3,1,1,9,9,9,0,0,9,6,62,623,0,13,1,180748,574168,1,2
2,3000,525,0,0,0,0,0,0,61,3,7,4,5,5,10,0,2,1,1,1,3,1,1,5,2,9,0,0,9,1,11,111,0,12,3,221589,631924,1,0
4,0,0,0,0,31,0,170,0,34,9,91,4,5,6,5,2,0,1,1,3,4,1,1,9,9,9,0,0,9,6,23,623,99,99,1,190511,579448,1,2
